Reaction	Glucose	Fructose	Gluconate	Succinate + Glutamate	Glycerol	Malate	Malate + Glucose	Pyruvate
R_SHCHF_2	1.6769718826206925e-19	0.0	4.875399435801774e-16	0.0	1.6654389478072236e-16	0.0	3.452030520552761e-19	0.0
R_OMPDC	0.0029773412354528	0.003189463252438237	0.0030432244880672235	0.010184705983470757	0.0020979413183614013	0.003899369562657764	0.004321563392072146	0.0034588153324695897
R_SHK3Dr	0.009498652045823563	0.006459110144739766	0.004154030658982899	0.0017750830198688394	0.00252925125147252	0.0005025069358783885	0.010224251019096629	0.0005568418155019739
R_SHKK	0.009498652045823704	0.006459110144739729	0.004154030658983051	0.0017750830198688988	0.0025292512514724147	0.0005025069358783645	0.010224251019096455	0.0005568418155019727
R_SHSL1	0.012772420197505662	0.010197535963465431	0.01314687134845278	0.010702026534271065	0.012593837292258455	0.016371383754641124	0.02329286636197157	0.006776248354248774
R_URATEt_1	9.850663473198513e-09	9.845731662355252e-09	9.83968985591564e-09	9.324701735228845e-09	9.879848254411017e-09	9.77722910794917e-09	9.82723941583326e-09	9.734797031670243e-09
R_PRO1x	0.5928712181310254	0.4788088939917282	0.7345042972109359	0.4096237181055663	0.6952923960019448	0.6349395221354991	0.6124264826890298	0.5463067258845109
R_PRPPS	0.1649068700878511	0.13602598446593306	0.1397148346556314	0.07136782481513881	0.10842436080498484	0.06594286391212112	0.16310277611791202	0.05498655047000245
R_SHSL2	0.030945957579324595	0.02467902636048268	0.031078148646229462	0.016421652511973812	0.03280062965878791	0.020819141669996846	0.04405196385682493	0.009069190955516771
R_OCOAT1	0.10888011604989588	0.10940971000305301	0.11468179591421412	0.15281365584266415	0.10807024250665652	0.10073080320941076	0.1068773239028178	0.10721598197653147
R_SHSL3	2.5616260830989876e-20	5.968441312585735e-21	0.0	0.0	0.0	0.0	1.4386314055302735e-20	0.0
R_SHSL4r	0.0006225685138885608	0.00040021563574281466	0.0006803047928399753	0.00034434051515369135	0.0005827446483158233	0.0006743578277558258	0.0017175247945906882	0.00013375903892671377
R_PROt2r	9.665515293348455e-09	9.66710721461162e-09	9.724547015134832e-09	8.173116763453189e-09	9.746116534093982e-09	9.76299862385813e-09	9.605981997941322e-09	9.768963700878436e-09
R_PSCVT	0.009498652045823786	0.006459110144739544	0.004154030658982899	0.0017750830198688394	0.00252925125147252	0.0005025069358783885	0.010224251019096409	0.0005568418155019739
R_PSDC_BS	2.6536840017276435e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SLCYSS	5.474037501970268e-20	4.7890494576407225e-20	0.0	0.0	0.0	0.0	1.7235709390389328e-20	0.0
R_ORNTA_1	0.10321197909644776	0.09180658390456092	0.1124435851445012	0.07692074918334532	0.11726716937051315	0.10367275531383233	0.1064132442951304	0.08621164583995777
R_SPODM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PSERT	0.7238960201672192	0.6393207392785726	0.6740520577331209	0.4555974368396372	0.6060259516453845	0.457538083440219	0.7204711377973807	0.4361428456876606
R_PSP_D	9.861503391626346e-09	9.859212557471489e-09	9.866483186009184e-09	9.84150383409176e-09	9.873586392919938e-09	9.862449079635148e-09	9.856437888067549e-09	9.85031256562058e-09
R_PTHPS	7.167150334990724e-20	0.0	2.358797324049664e-20	2.437706182460501e-20	2.593342750215795e-20	6.632390589212402e-21	4.786343441803824e-20	2.7723706429141355e-21
R_SPMDAT1	5.229380964402818e-20	3.8752082823133283e-22	2.0368208073039607e-20	1.842135496110984e-20	1.7975291948364497e-20	1.8348379012891608e-22	4.4955227900176833e-20	0.0
R_ORPT	-0.0029773412354527906	-0.003189463252438296	-0.0030432244880673753	-0.010184705983470764	-0.002097941318361274	-0.0038993695626576845	-0.004321563392072125	-0.003458815332469723
R_SPMDAT3	4.786037262547768e-20	0.0	4.0636556609046274e-20	4.4479332500651597e-20	4.4498133911755884e-20	2.6918149906978543e-20	4.430473493578435e-20	3.1123238717707016e-20
R_SPMDt3i	-0.010250274982433728	-0.008911914110880777	-0.005903932548426678	-0.011784601357891172	-0.0048201958716373935	-0.0015733936205770565	-0.01014869570343847	-0.0013923193674923945
R_SPRMS	3.6261124041188137e-20	0.0	5.939599714854445e-20	6.670820779144671e-20	6.749148971498504e-20	5.3174343662390846e-20	3.772458205147675e-20	6.319074482571856e-20
R_SPMS	0.010250274982433728	0.008911914110880777	0.005903932548426678	0.011784601357891172	0.0048201958716373935	0.0015733936205770565	0.01014869570343847	0.0013923193674923945
R_PTPATi	9.916731658066169e-09	9.918333265801492e-09	9.917951127036417e-09	9.920520405160003e-09	9.91627713275989e-09	9.921198085294236e-09	9.916659049480359e-09	9.92198634364172e-09
R_PYK	1.0876560066117618	0.4984665495364542	1.357454698548765	0.1653868238767973	1.296184210053272	0.2788198027747815	1.013634345308556	0.07611065315690789
R_PUNP5	9.829611347100808e-09	9.845617210402223e-09	9.861584882031593e-09	9.843664550146514e-09	9.903016184864555e-09	9.910536391544156e-09	9.804667744361948e-09	9.907036524481327e-09
R_PUNP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_PURabc1	5.5173680784217535e-21	8.760338996309894e-23	3.2107418180273496e-21	2.399103894577613e-21	2.587550767131843e-21	9.7523926686253e-22	5.217413439339284e-21	7.800959536791411e-22
R_PYRIS	4.512649057714656e-20	0.0	2.172067391271983e-20	2.624384325318708e-20	1.7744132942550113e-20	6.280377578364105e-21	3.5544715428666665e-20	5.321965364025385e-21
R_OIVD1r	8.337959434001618e-09	-4.686749432991633e-09	-5.0878854462865775e-09	-5.173987238649147e-09	-5.041125961113835e-09	-7.876848284738003e-09	4.392001429209813e-09	-7.800416090830709e-09
R_EX_f6p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SSALy	0.13835868440064306	0.17415353127557134	0.09836312639633764	0.5687570347856727	0.09734726052735257	0.1175385835284872	0.1229790370285722	0.2096977651229273
R_SUCBZL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_SUCBZS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TGBPA	9.794729471934717e-09	9.793333699548157e-09	9.850800619659594e-09	9.920022581155763e-09	9.855978921891051e-09	9.918262211527916e-09	9.789481003608104e-09	9.92246240727468e-09
R_SUCD1	0.2817708923902313	0.30554918739993275	0.26401500530164634	1.7021771275020825	0.27492722882459875	0.2185004773544448	0.09030141690833338	0.6617435295714134
R_OIVD2	0.20842004980065915	0.20389746980370335	0.18460882227513528	0.12140982291165005	0.18491534789031835	0.18203275649621675	0.20607600774111026	0.2596619676658389
R_SUCD5_BS	0.28177090163828833	0.3055491875131857	0.26401500540194023	1.7021771275148694	0.27492722889670235	0.2185004773780488	0.09030143352724217	0.6617435295863188
R_SUCOAS	0.004097052103861021	-0.0022480340274506627	0.03051307058131192	-0.7773959815662326	0.032182511393890945	-0.030664998231927587	0.05247724051447844	-0.3080445145156465
R_THIOGabc	5.490559235260499e-21	8.729617999359376e-23	3.1844582293131346e-21	2.378795980943335e-21	2.5674146566755318e-21	9.626377322504292e-22	5.1944852496155275e-21	7.668944502019802e-22
R_THMt6	-0.002972600734015618	-0.003185424414867688	-0.0030390823164641034	-0.008354686542455525	-0.0020975177167699144	-0.003846127503404961	-0.0042956020858710975	-0.0034057914192062717
R_OIVD3	0.13218127330722035	0.1150695714575761	0.12406748885289524	0.06697051508032471	0.12381958258764153	0.09992943575281732	0.17813366811975526	0.06797334651835363
R_THRt2r	9.601757710656741e-09	9.619969736947221e-09	9.634626035486885e-09	9.576950445777073e-09	9.662397764181333e-09	9.694491011880653e-09	9.496398996118911e-09	9.73941894705666e-09
R_P5CR	0.5928712068601122	0.4788088827192226	0.7345042858809545	0.4096237083270773	0.6952923846503529	0.6349395107669753	0.6124264714776722	0.5463067145100123
R_TMPHi	9.325161171563308e-09	9.290812739651459e-09	9.570364361339619e-09	9.363882817492992e-09	9.54177055620378e-09	9.712546803209517e-09	9.533621983243013e-09	9.470003746971027e-09
R_UREAt	-0.002335656720467094	-0.0023665021470209435	-0.007093949972106106	-0.08121594532560583	-0.0012860687170037632	-0.034790259684254865	-0.006564406323047889	-0.0351502612595378
R_TMPt6	9.325161087758715e-09	9.290812785778256e-09	9.570364278843611e-09	9.363882780277777e-09	9.541770484844392e-09	9.712546766849073e-09	9.533621891932853e-09	9.470003670131177e-09
R_OXADC	0.29721208965357343	0.3374294373715767	0.3171049841251157	0.1612987654444054	0.3194882497584551	0.30942247096522724	0.3265427137702321	0.28801377706717657
R_TYRt2r	-0.005507022296387776	-0.0036710610603043477	-0.0025184134881726106	-0.00046377956152698907	-0.0014860121606730115	-0.00029761922824667053	-0.005958903889446532	-0.0003278343328054767
R_UGLYCH	0.05302522542931887	0.05383182485368265	0.046749937713515884	0.0686925342766529	0.044697048202670064	0.041498534870709085	0.04694262863297194	0.04959016080972512
R_UMPt6	9.217231644598199e-09	9.48499767616795e-09	9.630768849078208e-09	9.77612990560317e-09	9.780102949719094e-09	9.847176629662613e-09	8.82529183066083e-09	9.848320381422582e-09
R_SULAabc	9.839677090315274e-09	9.817671210380716e-09	9.837430226474773e-09	9.825942792321168e-09	9.847426738369513e-09	9.770731200903906e-09	9.840397914673476e-09	9.745347986294948e-09
R_TAURabc	9.927818960576406e-09	9.923626531885356e-09	9.92828006778578e-09	9.919193193604244e-09	9.930316762512053e-09	9.918949060828281e-09	9.928219737676188e-09	9.915954594172851e-09
R_TRPAS1	0.05251884370280199	0.04381380605564093	0.0502282995840796	0.020222032606702075	0.052349914775896775	0.02350966436669487	0.06065891331047087	0.010536747697065365
R_THMDt2	9.75161829015806e-09	9.767032063761903e-09	9.811670622129002e-09	9.874457343227378e-09	9.83281412169967e-09	9.887048675127093e-09	9.745454360890647e-09	9.883952303779544e-09
R_TMDK1	0.1593349960127284	0.1576941186586046	0.1499457003498322	0.15057830047992973	0.14427071708013434	0.13028645292935265	0.15910460243096278	0.11988278503718207
R_TMDPP	3.654139170072845e-05	9.390254825270006e-06	1.974664041726193e-05	0.00015361384293344216	3.425706483151103e-06	5.27598930677442e-06	0.00013067522126253284	4.242675091581383e-06
R_UAGDP	-2.4071950210924345e-08	-2.4243511198562828e-08	-3.3136088317675665e-08	-3.348939170422227e-08	-3.33271414909575e-08	-3.35152086083923e-08	-2.411753974307373e-08	-3.351751431956984e-08
R_TARTDC	1.414233354254256e-17	3.204043279150261e-17	2.6119699006133545e-17	1.7883755709620994e-17	3.333987923193991e-17	2.073613591234242e-17	1.664902153209823e-17	0.0
R_TYRTA	-0.005507021188852601	-0.0036710599527691725	-0.0025184123806125673	-0.000463778454009578	-0.001486011053084546	-0.0002976181206242323	-0.005958902781927122	-0.00032783322517593305
R_TECA1S45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TARTRDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TAGURr	-9.947477508376323e-09	-9.947859980208307e-09	-9.950056112373318e-09	-9.957683566597098e-09	-9.951745760794496e-09	-9.955814728179746e-09	-9.945996692906078e-09	-9.956145241574175e-09
R_SULR_1	-0.0016781056167243234	-0.0008954712441342494	-0.0009566035129773275	-0.0004040185673690466	-0.001563179705627693	-5.9542385075772586e-05	-0.0019263625889140987	-3.2442989791992005e-05
R_TALA	0.05221445298418082	0.08672871223809575	0.4030228363389892	0.06499898086872613	-0.028235321579983763	0.035906392093807415	-0.02295582581200861	0.11042445284451173
R_THRD	0.017246072261343573	0.00976966421909648	0.03622461751578923	0.0587826353760921	0.03525520724986563	0.06841995622623223	0.047608191417575815	0.012201169404096008
R_TECA4S_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TEICH45	0.0	-1.312283615106935e-13	-1.350680678413596e-10	-1.3830725453800596e-10	-1.370572544345805e-10	-1.3841927604119064e-10	-3.996802888650564e-15	-1.3841172652462322e-10
R_THRD_L	0.08951842939085948	0.08068826125904502	0.08011876451531849	0.03990650977673055	0.07940554766953686	0.062124091454407136	0.11099767260899418	0.05202658612623017
R_THRS	0.10676449018846076	0.09045791399618663	0.11634337053445472	0.09868913371391744	0.11466074339493028	0.13054403612401638	0.15860585266821225	0.06422774392876385
R_TKT1	0.05221445298418082	0.08672871223809575	0.4030228363389892	0.06499898086872635	-0.028235321579983538	0.035906392093807415	-0.02295582581200861	0.11042445284451197
R_TKT2	0.04271580093835725	0.08026960209335621	0.3988688056800061	0.06322389784885751	-0.030764572831456283	0.03540388515792925	-0.033180076831105236	0.10986761102901
R_TMN	7.17731492345314e-21	1.4010325459912679e-21	4.316587109681999e-21	0.0	2.7303139435046128e-21	2.389456817875575e-22	8.289547453744759e-21	4.8034477825429725e-22
R_TMDS	3.654571718315978e-05	9.383909355745437e-06	1.9728512638835463e-05	0.00015359420250925959	3.4065726070682e-06	5.256162696453052e-06	0.0001306818268406737	4.222901739057727e-06
R_TMPK	4.491622443309549e-20	1.6107436512946883e-22	2.0804548567078628e-20	2.1381536626030005e-20	1.8323631113516248e-20	6.045016240679236e-21	3.75360964534439e-20	4.220592137202968e-21
R_TMPPP	6.830706744101816e-20	0.0	3.2124685228076606e-20	3.5354653323785986e-20	2.9377082006936736e-20	1.046062205080062e-20	5.599611757246394e-20	7.372228963671595e-21
R_TPI	0.9726249739994464	1.387349202588792	0.5179881091416532	-0.1461908800163083	0.3802412745218105	-0.13916952865446386	0.8633759251564961	-0.1633038924743171
R_TRDR	0.9248554079154436	0.6575632226580659	0.8729503753958857	0.4590684209352282	0.7253937483509115	0.42620262656670793	0.9447131415456066	0.3460625433275767
R_TRE6PH	9.850829825470003e-09	9.934545567096532e-09	9.940595668058976e-09	9.966302711423851e-09	9.9489710248853e-09	9.966049184465342e-09	9.849096511496583e-09	9.967149375513046e-09
R_TRPt2r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_TRPS1	9.366766144485691e-09	9.355352403385667e-09	9.352013969509798e-09	9.3109098404181e-09	9.328835549437795e-09	9.23132943623226e-09	9.366876641440014e-09	9.223097908779416e-09
R_UAAGDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UAG2E	-7.270950508342365e-11	-7.27182758453182e-11	-7.251932387930538e-11	-7.249745248572027e-11	-7.251965694621276e-11	-7.250688938142956e-11	-7.277267677352485e-11	-7.250555711380001e-11
R_UAG2EMA	-1.968157614662402e-08	-1.9739482937097822e-08	-1.9766187131509128e-08	-1.985783137925523e-08	-1.980777120103028e-08	-1.9869207390499355e-08	-1.966977247747081e-08	-1.987197939534724e-08
R_UDPG4E	-3.9583293309775065e-08	-3.9721026912076234e-08	-3.9739221469048396e-08	-3.9855885258788255e-08	-3.97749015945692e-08	-3.9852141364704614e-08	-3.9580084765233885e-08	-3.985998175970451e-08
R_UAGPT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UAG4E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UAGCVT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UAMAGS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UAMAS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UAPGR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UDCPDP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UDPGD	-3.3306690738754696e-16	-5.900724353580245e-12	-6.0780607213928314e-09	-6.223820792072843e-09	-6.167577892846055e-09	-6.228863091983783e-09	-1.7985612998927536e-13	-6.2285271384965305e-09
R_UGMDDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UGT1_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UGT2_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UGT_BS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_UNK5	0.010250270746075743	0.008911919031523384	0.005903941242337265	0.011784610841092438	0.004820204501166425	0.0015734034104081414	0.0101486956187965	0.0013923291703267413
R_UPP3S	6.781904326978099e-18	0.0	6.064720115717352e-15	0.0	2.105044831199213e-15	0.0	5.4873810849470435e-18	0.0
R_UPP3MT_2	5.169907592240286e-19	0.0	1.4590764034100815e-15	0.0	4.990056513355066e-16	0.0	1.0437501859539564e-18	0.0
R_ALDD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_FRUpts	9.832089172578548e-09	1.86618188413696	9.8686873534574e-09	9.921484676992925e-09	9.296555578444202e-09	9.919624233855819e-09	9.82823533247444e-09	9.921294747594374e-09
R_CYTDt2	9.88960291954472e-09	9.898115052376008e-09	9.903845601437957e-09	9.910487088905207e-09	9.919971250714458e-09	9.927863873177689e-09	9.87999696631855e-09	9.929508703249484e-09
R_GLYBabc	0.11266658010758185	0.10951138283862953	0.1074213127054188	0.10190679663948872	0.09318491383133116	0.08452581978004661	0.11428712407007692	0.08028821896466562
R_ACLS	0.5455398924390973	0.6109468227974532	0.42206908085667	0.3397514444570061	0.4574270812003016	0.5282613580872865	0.5987733571194215	0.7481767784343832
R_ACHBS	0.1321812609916762	0.11506955914017157	0.1240674764533206	0.06697050279147619	0.1238195701899194	0.09992942327076207	0.17813365584268662	0.06797333404947503
R_X00002	3.9379463036965967e-17	0.0	5.827508073529064e-17	3.24076292609151e-17	3.9724287872882205e-17	0.0	1.8410881017008435e-17	0.0
R_NTD8	0.16896945687796194	0.16766382923260614	0.1607085159036404	0.16065836210165604	0.15027652689947724	0.13764703086742758	0.16996757055142647	0.1261717790705058
R_23CN2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_23CN2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_23CN2P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_23CN2P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_NTD6	0.2452792802571155	0.1932259535207316	0.22197560125351706	0.1586894448961331	0.17684025837387396	0.13819530841590685	0.2485835554543438	0.12366658258311347
R_NTD9	0.0013593489328923793	0.001380959427768227	0.0012242251816688286	0.0013308334447084931	0.0011452574197298288	0.000896088533104684	0.0014605329430840376	0.0006541514399431804
R_NTD1	0.3570397813052825	0.26130212011998066	0.31804281381008903	0.16487787848442975	0.2422582924909392	0.15022833933355872	0.3602109561127287	0.12653581505460154
R_NTD10	0.01908966927861436	0.020050832869312724	0.016607254540980318	0.020167645264433383	0.015010045343933246	0.01351385321031501	0.01892213358910572	0.011815105511605079
R_NTD2	0.13528386650539767	0.16288276687065545	0.13216645504157998	0.2066388712196983	0.15468459376137664	0.16878677074169862	0.13793768882963	0.16096030953110038
R_3NUCLE1	9.910986920047549e-09	9.915242404900935e-09	9.919706278616049e-09	9.887720642254294e-09	9.937341172161496e-09	9.936353184691882e-09	9.90376303189322e-09	9.932765610010108e-09
R_3NUCLE2	8.609806756432192e-09	9.26921228661115e-09	9.506750497934036e-09	9.743642781501194e-09	9.740771522714908e-09	9.829955849305351e-09	7.434619808677211e-09	9.831611080812765e-09
R_3NUCLE3	9.663332134479674e-09	9.725567462481875e-09	9.767257225234973e-09	9.776110587722542e-09	9.843603265835553e-09	9.867138994756884e-09	9.578989934588831e-09	9.8671442128051e-09
R_3NUCLE4	9.882798912563828e-09	9.888895480258952e-09	9.897037189787738e-09	9.850550042322936e-09	9.924770560942877e-09	9.921428123504938e-09	9.870275041734544e-09	9.915338217147962e-09
R_NTD3	0.24871336940119	0.2168733425852292	0.23311373210132266	0.16904521447885285	0.20007830239958968	0.1513605109908197	0.2507651531569715	0.12920272084304138
R_NTD4	0.3358279009234648	0.35271690531157396	0.32413460411466555	0.3774494088449217	0.33272273957225024	0.3283307509768195	0.3405575887128172	0.3059064233236644
R_NTD5	0.1593715276528107	0.15770349914639772	0.14996543717857866	0.15073190444840584	0.14427413295380315	0.13029171903161074	0.15923526790677092	0.11988701782832124
R_NTD7	0.10951091653606557	0.13946764369685244	0.11199344184839832	0.15293482834540034	0.1273630986132937	0.1356943631759826	0.1094554304888193	0.12412342690386648
R_ABUTt2r	9.450587890502248e-09	9.454817067004284e-09	9.564218231556486e-09	6.333316976876547e-09	9.587053603168675e-09	9.600479742013952e-09	9.328843476307752e-09	9.632126704657873e-09
R_BALAt2r	6.799720018814179e-09	6.51300227194494e-09	7.148985069221719e-09	0.0	7.648471614970727e-09	3.006195406357256e-09	3.825952068486869e-09	5.909054331490082e-09
R_S6PG	9.926560419283197e-09	9.932729880846175e-09	9.937059508388426e-09	9.953518943942881e-09	9.942266973183309e-09	9.954113105403991e-09	9.926139030311865e-09	9.954265349719346e-09
R_URIK3	0.2033385177969355	0.16901071274697735	0.1880751153791924	0.1293464762102274	0.1601772719229835	0.11925607490768055	0.2052208874943163	0.10363304058334738
R_LCADi	9.91981342979627e-09	9.919806360124945e-09	9.92889361146915e-09	9.94336069247835e-09	9.929555812559776e-09	9.944235076732827e-09	9.918615222663783e-09	9.9449379421666e-09
R_XTSNt2	9.770473874404216e-09	9.798082345469085e-09	9.82079506606226e-09	9.801636502437816e-09	9.88523940481656e-09	9.891592545052674e-09	9.721676796914379e-09	9.886344631837574e-09
R_XYLt2	9.801969829090955e-09	9.833988196809344e-09	9.847836118325325e-09	9.91891672338471e-09	9.867414874287602e-09	9.916045710606648e-09	9.800336225100375e-09	9.92087939410028e-09
R_ZN2t4	0.5625217470405222	0.5929195933212137	0.5433882184679746	0.5643152652916734	0.6865015645053792	0.5683025076309838	0.5625649645099634	0.5375327608538306
R_URIK1	0.2288920652241772	0.1870502682037874	0.20916214529732124	0.13995523528183978	0.17611817193555518	0.1279374636494312	0.2315403504406732	0.11020283232434593
R_URIK2	0.19549120407614146	0.1636974629297727	0.1821004560227993	0.12838660872064975	0.15615103590792714	0.11785614330573065	0.19763999284022246	0.10260473932835204
R_URIt2	9.843312507748164e-09	9.862434730062217e-09	9.87404593877374e-09	9.905427511846458e-09	9.898505718536503e-09	9.917834447895409e-09	9.826813124367726e-09	9.920333215668107e-09
R_UPPRT	0.014989897433127031	0.01146250236449836	0.013016388995019149	0.0077476067802518785	0.009132909317190114	0.006516713403924019	0.01580176885316667	0.004806977742767057
R_XPPT	0.08546528060679905	0.08151692861251833	0.08602692316520005	0.07363622210365292	0.08283309843882862	0.07497272584552837	0.09043090829630183	0.0594925391449179
R_HXAND	0.1068694204984944	0.09978547234973832	0.10696678037202094	0.1035517704867007	0.103374700197286	0.09396504366277587	0.10668745238010932	0.08718029908625717
R_URIDK2r_copy2	-1.4797112133394543	-1.3866852335430258	-1.4289986244894617	-1.306854672840136	-1.277446298551017	-1.3217904194776429	-1.4593078906368495	-1.3250763057022823
R_VALDHr	-1.4247472406008983	-1.3758857243414293	-1.3402596262506634	-0.6243134907710314	-1.3566285781956484	-1.2587161389151311	-1.4118048385780644	-1.2331206822137388
R_VALTA	1.4247472531802237	1.3758857369174122	1.3402596389424422	0.6243135033401606	1.3566285908987217	1.2587161516995171	1.4118048510877348	1.2331206949590885
R_VALt2r	9.51393738846079e-09	9.510593739687356e-09	9.626320209031177e-09	9.503789727593865e-09	9.637536760322672e-09	9.718754672325778e-09	9.444324544353138e-09	9.679699229206852e-09
R_UMPK	0.6697550778064051	0.5527730968175925	0.6182540348117881	0.4437165905795689	0.5045232794182705	0.4055939057367402	0.6757078097621342	0.3884979722632323
R_XYL14BASE	0.0	1.9527131200331693e-21	0.0	0.0	0.0	0.0	0.0	0.0
R_UPPDC1	5.791708427809687e-18	0.0	4.12103435549484e-15	0.0	1.4405381552323811e-15	0.0	3.9201129018620844e-18	0.0
R_URAt2	-4.811318932373965e-06	-4.122502360148772e-06	-4.238435652892392e-06	-0.0018301175092443331	-5.217705958404649e-07	-5.334153428471211e-05	-2.6027781535820083e-05	-5.312340975738294e-05
R_URCN	0.10485264678014633	0.08470386077694397	0.08814631838451968	0.017205721782461682	0.0683705430772153	0.031620698608805994	0.09915154908295527	0.02646707944091453
R_URIDK2r_copy1	1.2779891341736234	1.2846794825271295	1.2560164438350272	1.3036821118672601	1.1770527114420395	1.3095480800002464	1.2556296128228908	1.3248390168200417
R_UREA	0.060957092373680376	0.060399307004109726	0.04558922664983341	0.0004751968210274962	0.048259309886581926	0.008378520349921025	0.05054926429391463	0.015865660134542815
R_XAND	0.053025205766134106	0.05383180520229377	0.04674991808187813	0.06869251591400842	0.04469702847804212	0.04149851539671238	0.0469426090258722	0.049590141417430116
R_URIC	0.05302521561679758	0.05383181504802543	0.04674992792156799	0.06869252523871015	0.04469703835789037	0.04149852517394149	0.04694261885311162	0.04959015115222715
R_XYLI1	9.801969902412113e-09	9.833988179330788e-09	9.847836213161544e-09	9.918916688000934e-09	9.867414885178503e-09	9.916045651259253e-09	9.800336209231377e-09	9.920879340263866e-09
R_XANt2	9.454329541469521e-09	9.382587595752057e-09	9.370693332400036e-09	-2.4917603907770317e-05	9.706295100997409e-09	7.858836692520299e-09	9.132117284593733e-09	1.8848504979018803e-09
R_XYLI2	0.5759202163967012	1.1455550008587778e-07	1.2419741757252467e-07	1.2523387438179154e-07	1.242298799386532e-07	1.268118204889035e-07	0.5586718389867878	1.2009066374663036e-07
R_XYLK	9.801969829084388e-09	9.833988196813502e-09	9.847836118306482e-09	9.918916723328989e-09	9.867414874273856e-09	9.916045710592169e-09	9.800336225089964e-09	9.920879394085271e-09
R_ZNabc	0.02615799720890532	0.02462023132104357	0.02283806042824828	0.02393732159030725	0.022822929293949797	0.017269461911339202	0.028216025645592082	0.01306563884065011
R_ALDD10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD18	0.0	0.0	0.0	0.0	0.0	7.196769102477294e-17	0.0	3.738312369082399e-16
R_ALDD1	9.919107160739664e-09	9.914379134408057e-09	9.920712167477354e-09	9.916229253158788e-09	9.920624958788209e-09	9.912194842162511e-09	9.922095560184659e-09	9.904435789994387e-09
R_ALDD20x_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD2x	0.4162574144438292	0.3346988728213727	0.4280900235957814	0.184189761495982	0.2351072111346324	0.3479717290318069	0.4727531960167192	0.4437663823175904
R_ALDD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_GLXO1	0.29721208965357343	0.3374294373715767	0.3171049841251157	0.1612987654444054	0.3194882497584551	0.30942247096522724	0.3265427137702321	0.28801377706717657
R_ALDD31_1	1.987743685486178e-08	1.9871219342807297e-08	1.987800140171008e-08	1.986452520583996e-08	1.988172204636797e-08	1.9863682376850665e-08	1.987756554508281e-08	1.985952677674493e-08
R_ALDD32	0.0	1.0466922165637983e-21	0.0	0.0	0.0	0.0	0.0	0.0
R_ALDD4	9.925519802605306e-09	9.921261693526009e-09	9.930140387311768e-09	9.925405973241806e-09	9.929094534255327e-09	9.928095726841492e-09	9.928282136617815e-09	9.919670069303205e-09
R_ALDD4x	6.573372728724936e-21	0.0	1.4341812281983898e-21	1.9812667472560084e-21	2.8658054500475487e-21	7.843740191916825e-23	4.174614913352548e-21	0.0
R_ALDD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
