Gencode	Gene_ID	Expression
ENSG00000257316.1	ASS1P14	0.0
ENSG00000200769.1	Y_RNA	1.01172246192
ENSG00000153495.9	TEX29	0.183488016392
ENSG00000130226.15	DPP6	0.00914281877088
ENSG00000277713.1	MIR6856	0.0
ENSG00000212371.1	NA	0.405570660117
ENSG00000103591.11	AAGAB	37.1213016223
ENSG00000255794.5	RMST	0.183178037692
ENSG00000226581.1	LINC02848	0.0243533402661
ENSG00000259092.1	TRAV30	0.09206574332039999
ENSG00000108010.10	GLRX3	12.757129856199999
ENSG00000216866.5	RPS2P55	0.474352320766
ENSG00000252335.1	RNU6-62P	0.0
ENSG00000182931.8	WFDC10B	0.0984957317427
ENSG00000081791.7	DELE1	13.5197485927
ENSG00000248385.6	TARM1	0.012148064016799999
ENSG00000162591.14	MEGF6	0.350416161695
ENSG00000259333.1	NA	0.0
ENSG00000029364.10	SLC39A9	19.8674351951
ENSG00000228517.2	CT47A7	0.0
ENSG00000253873.4	PCDHGA11	0.120070261219
ENSG00000266721.1	MIR5695	0.0
ENSG00000229052.2	NA	0.050145123492300006
ENSG00000263627.1	PPP4R1-AS1	0.245589621364
ENSG00000242574.7	HLA-DMB	6.10525422923
ENSG00000255182.2	NA	0.183849307207
ENSG00000248550.3	OTX2-AS1	0.0
ENSG00000122691.11	TWIST1	2.18236115905
ENSG00000266376.1	NA	0.0
ENSG00000267066.1	NA	0.0
ENSG00000237549.1	RPS6P3	0.0
ENSG00000136457.8	CHAD	17.8718920133
ENSG00000177689.10	MAGEB10	0.0
ENSG00000202186.1	RNU6-497P	0.0
ENSG00000174136.10	RGMB	1.11156515729
ENSG00000250219.2	LTV1P1	0.0
ENSG00000205325.1	NA	0.0
ENSG00000203280.4	KIAA1671-AS1	1.11849776877
ENSG00000252657.1	SNORA70	0.0
ENSG00000162236.10	STX5	25.6306012086
ENSG00000134030.12	CTIF	4.10617761665
ENSG00000237854.3	LINC00674	6.78432964248
ENSG00000187833.7	C2orf78	0.00509460681428
ENSG00000101928.11	MOSPD1	6.62277936071
ENSG00000279210.1	NA	0.0
ENSG00000229854.1	NA	0.0
ENSG00000259602.1	NA	0.0
ENSG00000212450.1	RNU6-241P	0.0
ENSG00000214336.4	FOXI3	0.265559105555
ENSG00000262803.1	NA	0.0
ENSG00000259471.1	LINC01169	0.0
ENSG00000264256.1	NA	0.0
ENSG00000251941.1	RNA5SP116	0.0
ENSG00000266497.1	RDM1P2	0.0
ENSG00000267765.1	NA	0.021575907857400003
ENSG00000270335.1	NA	0.0243916316816
ENSG00000197283.11	SYNGAP1	4.14753496356
ENSG00000163138.17	PACRGL	5.75584432372
ENSG00000231231.4	LINC01423	0.0180594618737
ENSG00000137809.15	ITGA11	6.9211973354
ENSG00000266770.2	RN7SL619P	0.420897458319
ENSG00000200869.1	RNU6-457P	0.0
ENSG00000163364.8	LINC01116	7.9000979229
ENSG00000234379.1	HMGB1P48	0.0
ENSG00000223174.1	RN7SKP17	0.0
ENSG00000271882.1	NA	1.01910729741
ENSG00000227081.5	NA	4.01514953516
ENSG00000275460.1	Metazoa_SRP	0.0
ENSG00000196406.4	SPANXD	0.0
ENSG00000266613.1	COP1P1	0.0
ENSG00000277741.3	GOLGA6L17P	0.0
ENSG00000250333.1	NA	0.0
ENSG00000268335.1	BNIP3P23	0.0
ENSG00000021852.11	C8B	0.0
ENSG00000216649.3	GAGE12E	0.0
ENSG00000273007.1	NA	0.199700240192
ENSG00000267771.1	NA	0.139757457203
ENSG00000257986.1	LINC02306	0.029325288751400003
ENSG00000223948.1	NA	0.0
ENSG00000266642.2	NA	0.0
ENSG00000207355.1	RNU6-1257P	0.141027979541
ENSG00000166856.2	GPR182	0.0584381369873
ENSG00000254045.1	IGHVIII-22-2	0.5540384910530001
ENSG00000204365.4	NA	0.00721874255444
ENSG00000239941.1	NA	0.0
ENSG00000272195.1	NA	0.09812757633369999
ENSG00000269374.1	NA	0.971084679154
ENSG00000274730.1	NA	0.0
ENSG00000241542.3	RN7SL369P	0.0
ENSG00000255415.1	NA	0.0
ENSG00000099937.9	SERPIND1	0.0546877006445
ENSG00000232175.1	NA	0.0
ENSG00000258685.2	AKR1B1P5	0.0
ENSG00000170961.6	HAS2	2.1436926054799996
ENSG00000267706.3	NA	0.0
ENSG00000153130.16	SCOC	32.1155708732
ENSG00000226172.2	NA	0.0
ENSG00000226991.2	NA	0.0
ENSG00000221380.1	NA	0.0
ENSG00000241318.3	WDR82P2	0.0
ENSG00000240961.3	RN7SL415P	0.0
ENSG00000227514.3	NA	0.23820464874400002
ENSG00000178199.12	ZC3H12D	0.228099613426
ENSG00000101405.3	OXT	0.0
ENSG00000210196.2	MT-TP	1530.77576028
ENSG00000231525.1	NA	0.0
ENSG00000216802.1	NA	0.0
ENSG00000231915.2	SALL4P5	0.0
ENSG00000095777.13	MYO3A	0.0189461135192
ENSG00000221733.1	NA	0.0
ENSG00000226501.2	USF1P1	0.029492543250000003
ENSG00000271161.1	BOLA2P2	0.30095918032499996
ENSG00000182795.12	C1orf116	3.4482904557599996
ENSG00000256898.1	ARPC3P4	0.320759126399
ENSG00000273451.1	NA	0.339252197305
ENSG00000261024.5	GS1-279B7.1	0.0
ENSG00000174611.10	KY	0.0053622805909
ENSG00000200875.1	RNU6-340P	0.0
ENSG00000261356.2	NA	0.0
ENSG00000142082.13	SIRT3	1.78331804963
ENSG00000242292.2	NA	0.0
ENSG00000221201.2	NA	0.0
ENSG00000225051.5	HMGB3P22	0.150429844843
ENSG00000116996.8	ZP4	0.0
ENSG00000226253.1	MRPL35P3	0.127855036397
ENSG00000274620.1	MIR378J	1.42321814215
ENSG00000249264.1	EEF1A1P9	1.9629707926
ENSG00000221710.1	MIR1298	0.0
ENSG00000204429.4	NA	0.20016874515500002
ENSG00000226804.4	NA	0.0
ENSG00000274191.1	NA	0.598850427829
ENSG00000267662.1	TSHZ3-AS1	0.08310577365789999
ENSG00000213411.2	RBM22P2	0.0
ENSG00000263905.2	RN7SL555P	0.0
ENSG00000250308.2	SALL4P1	0.0
ENSG00000271606.1	NA	0.0
ENSG00000253175.1	NA	0.20684103665999998
ENSG00000173905.7	GOLIM4	11.7007397271
ENSG00000259151.2	CAP2P1	0.0669629255373
ENSG00000253005.1	RNU6-176P	0.0
ENSG00000197023.6	OR51A6P	0.0
ENSG00000269890.1	NA	0.5805146667319999
ENSG00000072736.17	NFATC3	4.69655522145
ENSG00000249079.1	NA	0.0
ENSG00000148396.17	SEC16A	31.817750143
ENSG00000214024.2	RPL23AP29	0.0
ENSG00000102897.8	LYRM1	8.56176820964
ENSG00000206827.1	RNU6-1032P	0.0
ENSG00000241877.1	NA	0.0
ENSG00000261211.1	NA	0.24261053924000003
ENSG00000167619.10	TMEM145	1.85686839729
ENSG00000255082.1	GRM5-AS1	0.0
ENSG00000278144.1	NA	0.0
ENSG00000199065.2	MIR101-2	0.0
ENSG00000201441.1	RNU6-646P	0.0
ENSG00000253161.4	LINC01605	0.35673963287199995
ENSG00000278675.1	NA	0.0
ENSG00000154305.15	MIA3	15.8913338975
ENSG00000237773.4	NA	0.06757407856030001
ENSG00000217776.1	NA	0.0
ENSG00000156671.11	SAMD8	10.7781539367
ENSG00000228422.3	LINC00687	0.0
ENSG00000230066.4	FAM197Y3	0.0
ENSG00000180098.8	TRNAU1AP	4.098676770280001
ENSG00000261174.2	HMGB1P33	0.0
ENSG00000262312.2	NA	0.08924613256889999
ENSG00000273798.1	NA	0.0
ENSG00000144278.13	GALNT13	0.08803433692189999
ENSG00000250982.2	GAPDHP35	0.254312749992
ENSG00000118231.4	CRYGD	0.0250615149426
ENSG00000243156.6	MICAL3	0.620412074261
ENSG00000242147.1	LASTR	0.155798485289
ENSG00000154165.4	GPR15	0.0867344602607
ENSG00000249410.1	AK4P2	0.0
ENSG00000149657.18	LSM14B	25.488064743699997
ENSG00000238081.1	NA	0.0468673043791
ENSG00000153786.11	ZDHHC7	15.218301759800001
ENSG00000243711.1	RPL21P116	0.0
ENSG00000236041.1	COX6CP18	0.0
ENSG00000172461.9	FUT9	0.011307732159400001
ENSG00000250448.1	NA	0.0
ENSG00000257456.1	NA	0.0444500795114
ENSG00000172752.13	COL6A5	0.00161830562795
ENSG00000269138.1	ZNF209P	0.006733106662100001
ENSG00000200867.1	RN7SKP36	0.0
ENSG00000267466.1	NA	0.0438966546392
ENSG00000231686.1	ANKRD11P2	0.0
ENSG00000064995.15	TAF11	28.6893754329
ENSG00000185187.11	SIGIRR	5.16067203165
ENSG00000213739.3	PPIAP68	0.0
ENSG00000221402.1	NA	0.0
ENSG00000012660.12	ELOVL5	123.705911894
ENSG00000250835.1	LSM3P4	0.10040827022299999
ENSG00000170234.11	PWWP2A	3.6221011028
ENSG00000253455.1	NA	0.107356939443
ENSG00000251024.1	NA	0.0
ENSG00000125398.5	SOX9	8.97274840097
ENSG00000255817.1	NA	0.19888561217300002
ENSG00000260929.1	NA	0.12119591991800001
ENSG00000211734.3	TRBV5-1	0.571033536791
ENSG00000125285.5	SOX21	0.0111685224978
ENSG00000254511.1	NA	0.0
ENSG00000237763.8	AMY1A	0.0
ENSG00000278661.1	TRAJ37	0.23866273460700002
ENSG00000253449.1	NA	0.0
ENSG00000206998.1	Y_RNA	0.0
ENSG00000260542.1	NA	0.0
ENSG00000183474.14	GTF2H2C	0.566008703122
ENSG00000231158.1	PTP4A1P1	0.0
ENSG00000241570.7	PAQR9-AS1	0.0
ENSG00000244139.3	RN7SL397P	0.0520573078842
ENSG00000250821.1	EXOC1L	0.0280019453962
ENSG00000130940.13	CASZ1	4.13828044411
ENSG00000183695.2	MRGPRX2	0.0
ENSG00000232528.3	NA	0.049594238329499996
ENSG00000247157.5	LINC01252	0.27811476060199997
ENSG00000211713.3	TRBV6-4	0.0
ENSG00000252469.1	RNU7-160P	0.0
ENSG00000117971.10	CHRNB4	0.00935273980073
ENSG00000263857.1	MIR4729	0.430918826375
ENSG00000163050.15	COQ8A	10.391792367
ENSG00000103502.12	CDIPT	26.7058216656
ENSG00000227260.1	LINC01985	0.0355804535539
ENSG00000161281.9	COX7A1	2.2668215001700003
ENSG00000158113.11	LRRC43	0.016770894864299998
ENSG00000277873.1	NA	0.132590408115
ENSG00000127515.1	OR7A10	0.0
ENSG00000146047.5	H2BC1	0.0
ENSG00000231505.1	NA	0.0
ENSG00000206120.10	EGFEM1P	0.00333041600461
ENSG00000222612.1	RNU2-52P	0.08164777762889999
ENSG00000280800.1	NA	0.033614469663
ENSG00000227635.1	USP9YP21	0.0
ENSG00000188801.9	ZNF322P1	0.0
ENSG00000278970.1	HEIH	3.7468026767800002
ENSG00000269102.1	NA	0.242934103459
ENSG00000257950.3	P2RX5-TAX1BP3	0.08406748314710001
ENSG00000164023.13	SGMS2	4.7037033385800004
ENSG00000253261.1	NA	0.0
ENSG00000267458.1	NA	0.0
ENSG00000260144.1	NA	0.0779551645703
ENSG00000225667.1	NA	0.832622817063
ENSG00000166401.12	SERPINB8	2.0516495383
ENSG00000222000.6	NA	0.0
ENSG00000200503.1	SNORD115-5	0.0
ENSG00000134508.11	CABLES1	4.0776033940300005
ENSG00000228739.1	NA	0.0
ENSG00000239690.3	RN7SL668P	0.0
ENSG00000141858.10	SAMD1	22.169374035300002
ENSG00000253568.1	NA	0.0
ENSG00000198707.13	CEP290	15.799803868800002
ENSG00000258045.2	Metazoa_SRP	0.173653855405
ENSG00000238002.2	NPAP1P6	0.0
ENSG00000182366.8	FAM87A	0.00684752935312
ENSG00000168872.14	DDX19A	6.24923716348
ENSG00000145331.12	TRMT10A	4.552250492830001
ENSG00000143393.15	PI4KB	20.9068293057
ENSG00000261151.1	NA	0.0
ENSG00000231870.4	KRT17P3	0.024584909270200003
ENSG00000007944.13	MYLIP	10.1323465288
ENSG00000136011.13	STAB2	0.0751602604142
ENSG00000221431.1	NA	0.0
ENSG00000144233.8	AMMECR1L	13.2843558044
ENSG00000185985.8	SLITRK2	0.04732602847180001
ENSG00000253231.1	COX6CP8	0.0686419369446
ENSG00000230651.6	RGPD4-AS1	0.0
ENSG00000143217.8	NECTIN4	19.4290002882
ENSG00000258841.1	EEF1A1P2	0.0
ENSG00000269480.1	NA	0.024663080682799998
ENSG00000251583.1	MFFP2	0.0
ENSG00000260176.1	NA	0.162724591778
ENSG00000267280.4	TBX2-AS1	0.38589745645499995
ENSG00000250509.1	NA	0.0
ENSG00000221363.1	RNU6ATAC20P	0.0
ENSG00000274753.1	NA	0.0
ENSG00000275827.1	NA	0.0
ENSG00000253667.2	NA	0.394241185243
ENSG00000279370.1	NA	0.0
ENSG00000238785.1	RNU7-92P	0.0
ENSG00000264715.1	NA	0.0
ENSG00000143126.7	CELSR2	13.9428010318
ENSG00000259159.4	NA	0.011857129490100001
ENSG00000086758.14	HUWE1	25.652810961999997
ENSG00000273513.1	TBC1D3K	0.0
ENSG00000186047.9	DLEU7	0.11456594618100001
ENSG00000213064.8	SFT2D2	7.7420225824
ENSG00000100714.14	MTHFD1	14.171379332599999
ENSG00000279587.1	NA	0.07373135812489999
ENSG00000277605.1	Metazoa_SRP	0.0
ENSG00000185298.11	CCDC137	8.840544669689999
ENSG00000251001.1	NA	0.0289423092341
ENSG00000235495.1	NA	0.0
ENSG00000219027.2	RPS3AP2	0.0
ENSG00000184486.8	POU3F2	0.0031665804755
ENSG00000229330.2	NA	0.032051813532
ENSG00000224829.3	TOMM20P1	0.0363303928559
ENSG00000276397.1	LINC01879	0.0132703830192
ENSG00000235489.4	DBF4P1	0.19678322726599998
ENSG00000259059.1	PEBP1P1	0.030417799508799997
ENSG00000107874.9	CUEDC2	45.4735331481
ENSG00000242364.1	NA	0.0
ENSG00000233440.2	HMGA1P6	0.0
ENSG00000278455.1	CICP21	0.0
ENSG00000264070.1	DND1P1	0.029297597260599998
ENSG00000250253.3	NA	0.0
ENSG00000223710.1	CRYGGP	0.0
ENSG00000152380.8	FAM151B	0.444086175524
ENSG00000259539.1	NA	0.0521447991579
ENSG00000200064.1	RNY4P9	0.0
ENSG00000240225.9	ZNF542P	0.8930769706530001
ENSG00000253596.1	NA	0.0
ENSG00000252262.1	RNA5SP61	0.775653887474
ENSG00000270232.1	MTCYBP22	0.0
ENSG00000248487.7	ABHD14A	2.1919235171700002
ENSG00000157827.18	FMNL2	4.212018348919999
ENSG00000232740.1	LINC01826	0.0
ENSG00000237542.1	MTCO3P17	0.0
ENSG00000263497.2	NA	0.0
ENSG00000176396.9	EID2	6.374379246880001
ENSG00000155975.8	VPS37A	7.67879054876
ENSG00000260680.1	AGGF1P5	0.0
ENSG00000230485.1	NA	0.0
ENSG00000225506.2	CYP4A22-AS1	0.134749861016
ENSG00000132849.17	PATJ	11.3173843708
ENSG00000258050.2	NA	0.0
ENSG00000254733.1	NA	0.0
ENSG00000225489.5	NA	0.185785362269
ENSG00000230397.1	SPTLC1P1	0.0
ENSG00000256081.2	NA	0.0
ENSG00000253475.1	NA	0.1096330583
ENSG00000174408.8	PPIAP24	0.0
ENSG00000275385.1	CCL18	6.77378484408
ENSG00000076248.9	UNG	39.021403595
ENSG00000254723.1	OR4A12P	0.0
ENSG00000204387.11	SNHG32	54.498191516400006
ENSG00000222845.1	RN7SKP42	0.0517102591649
ENSG00000276036.1	RNA5SP440	0.26072399579
ENSG00000258463.1	NA	0.0
ENSG00000252330.2	NA	0.0
ENSG00000177370.4	TIMM22	4.94436855009
ENSG00000078795.15	PKD2L2	0.033339947881999996
ENSG00000271715.1	NA	0.036076924998800004
ENSG00000234353.2	NA	0.41094245694
ENSG00000089157.14	RPLP0	451.30222387599997
ENSG00000130005.10	GAMT	12.3802014627
ENSG00000216100.2	NA	0.0
ENSG00000248725.3	NA	0.0
ENSG00000250496.2	ABT1P1	0.0188953443964
ENSG00000279033.1	NA	0.0
ENSG00000273920.1	NA	0.19998442770999997
ENSG00000277452.1	RN7SL473P	0.207532812702
ENSG00000221821.3	C6orf226	3.7939592322099998
ENSG00000264746.1	NA	0.0
ENSG00000265118.4	NA	0.024980801529
ENSG00000277418.1	RNA5SP531	0.0
ENSG00000112242.13	E2F3	7.57629397448
ENSG00000252721.1	RNU6-798P	0.0
ENSG00000225568.1	NA	0.037561931596800005
ENSG00000255041.1	NA	0.0
ENSG00000227050.1	NA	0.0
ENSG00000233494.1	NA	0.0
ENSG00000265814.2	RN7SL376P	0.058761658141999996
ENSG00000198853.10	RUSC2	4.20179983394
ENSG00000280345.1	NA	0.0
ENSG00000214575.8	CPEB1	0.15484751983699999
ENSG00000250474.1	WBP1LP2	0.311573443171
ENSG00000224808.1	SRGAP3-AS1	0.0
ENSG00000222320.1	RNU6-1050P	0.0
ENSG00000234791.1	NA	0.0
ENSG00000255199.2	GTF2IP11	0.0
ENSG00000266849.1	NA	0.0
ENSG00000134874.16	DZIP1	0.8956192466940001
ENSG00000273328.4	NA	0.0788867416704
ENSG00000250968.1	LINC02382	0.0
ENSG00000221657.2	NA	0.0
ENSG00000226601.1	NA	0.0637087381909
ENSG00000275411.1	MIR6882	0.0
ENSG00000113749.6	HRH2	0.10281571997700001
ENSG00000201846.1	RNA5SP166	0.0
ENSG00000227740.1	LINC02803	0.18889592389
ENSG00000270915.1	H3P8	0.0
ENSG00000224646.2	RPS28P5	0.41368207331999995
ENSG00000244451.1	RPL34P21	0.0540525357125
ENSG00000087842.9	PIR	13.7036303846
ENSG00000150276.8	PPIAP26	0.0
ENSG00000109971.12	HSPA8	189.19620374299998
ENSG00000034239.9	EFCAB1	0.0561196611092
ENSG00000254377.4	MIR124-2HG	0.0
ENSG00000252412.1	Y_RNA	0.653182221031
ENSG00000250535.1	STK19B	0.14704339099000002
ENSG00000206028.1	NA	0.0
ENSG00000224674.1	EIF3EP2	0.0
ENSG00000254367.4	NA	0.0
ENSG00000213150.2	NA	0.0
ENSG00000253964.1	RPL31P40	0.0
ENSG00000258742.4	LINC02833	0.0
ENSG00000252428.1	RNA5SP285	0.0
ENSG00000223490.2	CHCHD2P5	0.0
ENSG00000158717.9	RNF166	1.133294938
ENSG00000222644.1	RNU2-16P	0.0
ENSG00000253335.1	NA	0.0
ENSG00000260686.1	NA	2.57839033302
ENSG00000253669.3	GASAL1	0.515457514476
ENSG00000234620.1	PUDPP1	0.0
ENSG00000249709.6	ZNF564	0.299811000128
ENSG00000133985.2	TTC9	5.64084885773
ENSG00000226488.1	LINC01824	0.0
ENSG00000110075.13	PPP6R3	20.1585954332
ENSG00000215984.1	NA	0.0
ENSG00000277358.1	NA	0.240512833325
ENSG00000258966.1	GTF3AP2	0.058319841163499996
ENSG00000104763.16	ASAH1	80.8915940934
ENSG00000156875.12	MFSD14A	20.9582049378
ENSG00000217539.2	IQCB2P	0.009499741426500001
ENSG00000138083.4	SIX3	0.0122973267931
ENSG00000168994.12	PXDC1	7.662482219019999
ENSG00000232368.1	FTLP2	0.38195077792300003
ENSG00000207460.1	SNORD116-19	0.0
ENSG00000221534.2	NA	0.0
ENSG00000244044.3	RN7SL735P	0.0
ENSG00000232864.1	NUCKS1P1	0.0
ENSG00000219549.1	NA	0.0
ENSG00000252503.1	RNU6-531P	2.38662734607
ENSG00000278058.1	NA	0.0192948728227
ENSG00000256001.1	NA	0.0
ENSG00000099985.3	OSM	2.3996104182
ENSG00000251877.1	RNU2-45P	0.0
ENSG00000229051.1	LINC01788	0.0148735165383
ENSG00000199755.1	Y_RNA	0.0
ENSG00000249688.1	NA	0.0
ENSG00000184210.5	DGAT2L6	0.019978207018
ENSG00000070031.3	SCT	0.0
ENSG00000216718.7	NA	0.0
ENSG00000184349.11	EFNA5	2.1326061644
ENSG00000134249.6	ADAM30	0.0
ENSG00000248489.1	LINC02062	0.25963310041
ENSG00000117395.9	EBNA1BP2	19.869460156
ENSG00000172769.2	OR5B3	0.0
ENSG00000178691.9	SUZ12	12.0630943673
ENSG00000254699.1	LINC02695	0.0
ENSG00000224920.1	TACC1P1	0.0
ENSG00000103260.7	METRN	6.82373734159
ENSG00000184347.13	SLIT3	1.81566106339
ENSG00000207235.1	Y_RNA	0.156697755045
ENSG00000182521.5	TBPL2	0.0
ENSG00000177105.9	RHOG	17.4543888259
ENSG00000196634.3	LUADT1	0.0
ENSG00000256504.2	NA	0.0
ENSG00000277671.1	NA	0.0
ENSG00000110077.13	MS4A6A	5.55588382877
ENSG00000194717.3	MIR494	0.0
ENSG00000182022.16	CHST15	16.5403398403
ENSG00000249715.8	FER1L5	0.020733469068499998
ENSG00000229719.3	MIR194-2HG	0.008507308883729999
ENSG00000263934.3	SNORD3A	0.110966221384
ENSG00000204569.8	PPP1R10	13.094643960299999
ENSG00000188305.5	PEAK3	0.114509897918
ENSG00000238137.2	ARPC3P2	0.0291052115375
ENSG00000270336.1	NA	0.0
ENSG00000135341.16	MAP3K7	5.799963481259999
ENSG00000146700.8	SSC4D	0.742910782611
ENSG00000229986.1	NA	0.0
ENSG00000261835.1	NA	0.0
ENSG00000267268.1	NA	0.22364856519600002
ENSG00000235903.6	CPB2-AS1	0.04708066084819999
ENSG00000271255.1	NA	0.0
ENSG00000183795.7	BPY2B	0.0
ENSG00000272465.1	NA	0.0663897763887
ENSG00000239797.1	RPL21P39	0.0963545201831
ENSG00000275109.1	MIR6504	0.0
ENSG00000276081.1	MIR7156	0.517102591649
ENSG00000261728.1	NA	0.0
ENSG00000255209.1	NA	0.0
ENSG00000280567.1	NA	0.0
ENSG00000104332.10	SFRP1	4.05992330936
ENSG00000235186.1	NA	0.0
ENSG00000206585.1	RNVU1-7	0.0
ENSG00000239671.1	NA	0.0
ENSG00000080947.13	CROCCP3	0.414410707531
ENSG00000235931.2	LINC01553	0.0
ENSG00000224701.1	MED28P4	0.0
ENSG00000204366.3	ZBTB12	2.58137613751
ENSG00000254046.1	IGHV1-17	0.0
ENSG00000100156.9	SLC16A8	0.239421081926
ENSG00000104765.13	BNIP3L	30.240956764499998
ENSG00000206895.1	Y_RNA	0.0
ENSG00000225118.1	NA	0.0783488775226
ENSG00000151164.17	RAD9B	0.536953603664
ENSG00000259762.1	NA	0.21982093976999997
ENSG00000207858.1	NA	0.0
ENSG00000212994.5	RPS26P6	0.31204466737500003
ENSG00000268401.1	NA	0.160134996124
ENSG00000280779.1	NA	0.0
ENSG00000198535.5	C2CD4A	0.279190368786
ENSG00000100068.10	LRP5L	0.912734322033
ENSG00000196260.3	SFTA2	0.0449003697525
ENSG00000162685.6	LSP1P3	0.0
ENSG00000265201.1	MIR4677	0.581740415606
ENSG00000234267.2	TULP3P1	0.0
ENSG00000275163.1	NA	0.0
ENSG00000169282.16	KCNAB1	0.647510250489
ENSG00000233994.2	GDI2P2	0.178604513563
ENSG00000229309.2	NA	0.0
ENSG00000200398.1	SNORD115-24	0.0
ENSG00000184368.14	MAP7D2	0.155981586147
ENSG00000237801.4	AMD1P2	0.0156381832152
ENSG00000162699.5	DNAJA1P5	0.0
ENSG00000252436.1	Y_RNA	0.0
ENSG00000255629.1	NA	0.0
ENSG00000261330.1	PPIAP50	0.0314029913957
ENSG00000260209.1	NA	0.0
ENSG00000268845.1	NA	0.030122481067
ENSG00000242902.1	FLNC-AS1	0.0
ENSG00000207602.1	NA	0.0
ENSG00000166483.9	WEE1	9.70847662599
ENSG00000223552.1	CCR5AS	0.236479843742
ENSG00000212769.5	HMGN2P8	0.0
ENSG00000265637.1	NA	0.0
ENSG00000222899.1	NA	0.0
ENSG00000173867.8	NA	0.105262614076
ENSG00000236683.3	HMGA1P1	0.0146074178432
ENSG00000233952.1	FTLP15	0.0
ENSG00000179363.6	TMEM31	0.0639275181984
ENSG00000273062.1	RALGPS2-AS1	0.156697755045
ENSG00000233843.1	CYCSP48	0.0
ENSG00000270999.1	IGKV1OR2-118	0.0
ENSG00000264997.1	SNORD39	0.0
ENSG00000264493.1	MIR4298	0.0
ENSG00000217372.2	TUBB4BP7	0.0
ENSG00000162878.11	PKDCC	0.7865229228399999
ENSG00000233968.5	NA	0.0432721834016
ENSG00000187033.8	SAMD7	0.0
ENSG00000279095.1	NA	2.59316240487
ENSG00000230841.2	RPL23AP15	0.0
ENSG00000185215.7	TNFAIP2	5.22860743396
ENSG00000147475.13	ERLIN2	13.6329530476
ENSG00000273058.2	NA	1.31418338209
ENSG00000233521.4	LINC01638	0.14319764076400002
ENSG00000240065.6	PSMB9	2.6461109182099998
ENSG00000269303.1	GRAMD1A-AS1	0.05491354955569999
ENSG00000277464.1	RN7SL286P	0.0
ENSG00000255081.1	NA	0.0
ENSG00000234217.2	RBPJP7	0.0
ENSG00000222971.1	RNA5SP222	0.0
ENSG00000223663.2	NDUFB4P8	0.169079866479
ENSG00000130182.6	ZSCAN10	0.0
ENSG00000229703.4	LYPD9P	0.0
ENSG00000141698.15	NT5C3B	16.1836063848
ENSG00000277682.1	NA	0.0
ENSG00000275726.1	MIR6088	0.608355990176
ENSG00000238246.1	NA	0.0621766643266
ENSG00000227593.2	PHBP16	0.0
ENSG00000135272.8	MDFIC	11.5138967943
ENSG00000103335.18	PIEZO1	5.18341160731
ENSG00000187546.12	AGMO	0.0778465011125
ENSG00000127540.10	UQCR11	13.8687347802
ENSG00000233546.1	PRYP5	0.0
ENSG00000147592.7	LACTB2	16.6940318816
ENSG00000207180.1	RNU6-411P	0.0
ENSG00000102743.13	SLC25A15	3.1667959477700003
ENSG00000200344.1	Y_RNA	0.903674432009
ENSG00000224223.1	VSTM2A-OT1	0.0818902157676
ENSG00000271579.1	NA	0.0138386063778
ENSG00000235919.4	ASH1L-AS1	2.1813260689900003
ENSG00000220739.2	NA	0.0
ENSG00000232295.6	NA	0.07202821938239999
ENSG00000249413.2	NA	0.0
ENSG00000213780.9	GTF2H4	1.7405238103999998
ENSG00000212722.7	KRTAP4-9	0.0
ENSG00000224781.1	EIF4A2P4	0.103766406351
ENSG00000184599.12	TAFA3	0.0968054773759
ENSG00000238278.3	ALG1L6P	0.552576648069
ENSG00000276957.1	NA	0.231538473873
ENSG00000018280.15	SLC11A1	0.23065779503000003
ENSG00000236042.2	NA	0.0
ENSG00000163040.13	CCDC74A	3.8316344132599998
ENSG00000244610.3	RN7SL756P	0.0
ENSG00000231107.1	LINC01508	0.029141661395400004
ENSG00000259348.1	NA	0.027652545008
ENSG00000179151.10	EDC3	9.16253504545
ENSG00000213996.11	TM6SF2	0.127621297756
ENSG00000258636.1	NA	0.08780987405369998
ENSG00000204256.11	BRD2	39.6823556225
ENSG00000134294.12	SLC38A2	26.9704796135
ENSG00000234183.1	LINC01952	0.042853805937800006
ENSG00000276166.1	NA	0.0232579876304
ENSG00000232559.3	NA	13.6375761217
ENSG00000236208.1	C10orf71-AS1	0.0
ENSG00000010017.12	RANBP9	32.1709807766
ENSG00000240435.2	RPS12P27	0.32223010162099996
ENSG00000239580.3	RN7SL675P	0.0
ENSG00000259372.2	NA	0.104231205484
ENSG00000277274.1	DUX4L22	0.0
ENSG00000112419.13	PHACTR2	2.88036832056
ENSG00000278629.1	NA	0.0
ENSG00000266564.1	MIR4418	0.0
ENSG00000280173.1	NA	0.9275710330429999
ENSG00000145945.5	FAM50B	3.91841715411
ENSG00000275277.1	NA	0.0
ENSG00000233534.1	NA	0.0
ENSG00000135914.5	HTR2B	0.635442187423
ENSG00000201136.1	RNU6-353P	0.287279217583
ENSG00000261404.4	PSMD7-DT	0.0438470258606
ENSG00000204253.4	HNRNPCP2	13.9635308233
ENSG00000238906.1	NA	0.147743597614
ENSG00000260625.2	NA	0.284209058006
ENSG00000236616.3	BAK1P2	0.04916981854040001
ENSG00000278285.1	NA	0.0
ENSG00000259466.1	NPM1P47	0.0
ENSG00000219095.1	DHFRP6	0.0
ENSG00000236698.1	EIF1AXP1	0.24963573390000002
ENSG00000253637.1	IGLVV-58	0.0
ENSG00000239984.3	RN7SL420P	0.0
